Cuisine,NumberOfReviews,Rating,RestaurantID,bestAnswer,score
Chinese,101,4,DpfE0gPBXj-aj2pnEh4E2Q,0,2.40E-01
Chinese,14,4,s_N9uqqUqjgL7O-bHKZ80w,0,2.40E-01
Chinese,77,4,55jx0bYJ-odyqKKSrDXtPA,0,2.40E-01
Chinese,18,4,RCzBcrOgc2ZWzXmkdmb6QA,0,2.40E-01
Chinese,33,3.5,4-03VyMoFlXipCKh-aQcoA,0,2.40E-01
Chinese,62,4.5,bRL9IQG2gpdAAEcaa8V0Qg,1,9.97E-01
Chinese,123,2.5,U0EJ4URMoFHJEzAkMp4WWQ,0,3.96E-02
Chinese,27,4,Qd4LleGL1MU7hcBYXcyVSA,0,2.40E-01
Chinese,77,3.5,qH8PVeddtVs9cKN2pwgdkQ,0,2.40E-01
Chinese,112,4.5,#NAME?,1,9.97E-01
Chinese,12,3,EVQQ1Fs1YNlKd4HuxmzlJQ,0,1.47E-03
Chinese,47,4,wjhtsakYuglCXwPaUFN4-g,0,2.40E-01
Chinese,23,4.5,d6i6sGHtPmyUkHze5S1lIQ,1,9.97E-01
Chinese,24,4,gAugxpTjPNbMK86dvXirJQ,0,2.40E-01
Chinese,48,4.5,dhR4FMfoN0-MT5JOs7B-5g,1,9.97E-01
Chinese,60,3,JRSAnPCs3jgiRVvE9j2S7g,0,1.47E-03
Chinese,711,3.5,6LfskUyZzmcDSV6h5kOwGw,0,3.13E-01
Chinese,98,4,L2ZW-MdvRJ3gM2RIq8STbA,0,2.40E-01
Chinese,449,4,vQe7_ZW_jBSWKtgSiXGIOA,0,2.98E-01
Chinese,23,4.5,etU9gCufydWxkm44Y_esyA,1,9.97E-01
Chinese,1,5,gvAzBcK3YZf6UQqOerqF2w,0,2.40E-01
Chinese,317,4,rCCZWRpuzW3FhAHN2BB1Eg,0,2.50E-01
Chinese,32,3.5,vC3yBLteaaPp0ycXRtfwPA,0,2.40E-01
Chinese,287,4,kNOr6_g6QfBHdhf89j3g5w,0,2.62E-01
Chinese,6,3.5,siWkEWRj6ipcMMY5EGWPrQ,0,2.40E-01
Chinese,8,4,7wrFd9tnIBMClzDnrWdSNw,0,2.40E-01
Chinese,52,3,6uPtOyrxXV8y1y8pvLU2pA,0,1.47E-03
Chinese,185,4.5,RYoc4EBUNOtgbg7c32OG9A,1,9.97E-01
Chinese,1938,3.5,FH978pIP1TLRuPAH-MbWIQ,0,3.50E-01
Chinese,189,4,V9cBgn2RFLurwg6lwuLH7w,0,2.40E-01
Chinese,135,4,zqyGYIiCXL1Hz8KVZxbylQ,0,2.40E-01
Chinese,243,4,za9mYaRVWkwKkQfjRgvU0g,0,2.40E-01
Chinese,4,3.5,X_m7eCAdLRLlrxpIgjy5xg,0,2.40E-01
Chinese,36,3,yVDNPV0Yf3vQAsXTJett1g,0,1.47E-03
Chinese,13,3,w0KRT7v9_hsVkcRVMsD2Jg,0,1.47E-03
Chinese,51,4.5,rPTX2J5KGDkN1QhPD-QOvg,1,9.97E-01
Chinese,16,4,RQRQOO_CGhj16AIz4KqlQA,0,2.40E-01
Chinese,35,4,PkA0eLD1AZ0voGAmUSG9mg,0,2.40E-01
Chinese,27,2.5,OHqazo2j-RLZnLWo_YRnDw,0,3.96E-02
Chinese,128,4,qFZuYdXy57_ydnsEFdfOxA,0,2.40E-01
Chinese,128,4,tS4aiWBYgzlqKX898jr3_w,0,2.40E-01
Chinese,80,3.5,-4pRolL6EQddbv4iHrIZwQ,0,2.40E-01
Chinese,17,3,SSvIOFoNkq3ARqWo5PbYwg,0,1.47E-03
Chinese,236,4,u0qfikB-ppp6UwoNKqxlRw,0,2.40E-01
Chinese,29,2.5,__r8_g1cgDaiDn10cGeJ3Q,0,3.96E-02
Chinese,143,3.5,nBm-zxAWg_oA8JNtHxPvcw,0,2.40E-01
Chinese,176,4,AfF4zVbVI27zwgkzOLYDFg,0,2.40E-01
Chinese,218,2.5,qpFoZi5PqY7KVWCRNOmFGw,0,3.96E-02
Chinese,205,3.5,7hyQqnnAisSL-nfIWCPziQ,0,2.40E-01
Chinese,155,3.5,CesS-E8Q3ztX6VnkXO6wBg,0,2.40E-01
Chinese,74,3.5,DtkyPDGAodq5bAesiFa-JQ,0,2.40E-01
Chinese,3,4.5,E7q1Qf6380N_aMqz28EgNw,1,9.97E-01
Chinese,20,3.5,OQ93Z1tAmdPqK7twEEvISA,0,2.40E-01
Chinese,8,3.5,5YbnCuCq3peyUXwlMIC-SQ,0,2.40E-01
Chinese,55,4.5,DjLxykRuP8OFtGtPPZpfdQ,1,9.97E-01
Chinese,47,2.5,rHA9M0XOJL6O11xaEiDurA,0,3.96E-02
Chinese,51,2.5,XwB2qg5lN1oX2_ccyO515g,0,3.96E-02
Chinese,4,3,OpOwJYqJRgRnoBKKPYwdTQ,0,1.47E-03
Chinese,30,3.5,vkgl6UT8e7PXoVZUhxXq8w,0,2.40E-01
Chinese,870,3.5,84zvcPTAVCsSVtzCUtSDtA,0,3.30E-01
Chinese,10,2.5,urgY8rqEwAr1cpQdoufKAA,0,3.96E-02
Chinese,6,3,#NAME?,0,1.47E-03
Chinese,114,4.5,pepM7-yv4-jCT6S1nl6fPg,1,9.97E-01
Chinese,146,4.5,O1fUmxt3kbV-rnyjBtzAfw,1,9.97E-01
Chinese,576,4,iXmDaPsgylG1kHPLli15MQ,0,3.17E-01
Chinese,39,3,aPI3_mdisxIOo9EwBEJPZQ,0,1.47E-03
Chinese,24,4.5,_4UvguU5z2hMsHXlYedFXw,1,9.97E-01
Chinese,183,3.5,AEkpyAGcVe5NgH2Nb7fCNQ,0,2.40E-01
Chinese,30,3,_PJ_XVxkiStr04GkpWXSVA,0,1.47E-03
Chinese,26,3.5,3DmJv5rHFNyQykaUiXBOvA,0,2.40E-01
Chinese,178,3,Dj0jblwuWTftL1D7_Kun6Q,0,1.47E-03
Chinese,69,3,BJT8aEHbK538gJ8Cx8AQVQ,0,1.47E-03
Chinese,177,4,_haIj6t4bGOmbIl3xtihpg,0,2.40E-01
Chinese,89,4,nrPfcOC4mGnEL-9CpoGhMg,0,2.40E-01
Chinese,10,4.5,E1fFQqXuO2Ido9hGDmTbDg,1,9.97E-01
Chinese,52,2.5,4Vbzq9AD0wjSczpAvHUR9Q,0,3.96E-02
Chinese,105,3,XoxEVVf5Ci8nibQ-Q4P0nQ,0,1.47E-03
Chinese,67,3.5,C6NvtFvXo86_kEWi3qBYWQ,0,2.40E-01
Chinese,14,3,4jRVqVqkCNFwV8xxh2Jo3Q,0,1.47E-03
Chinese,5,3.5,aPThNhqjq5rfN9c8ykcarA,0,2.40E-01
Chinese,451,3.5,53y6b_-YaptXhlm2-STzeA,0,2.98E-01
Chinese,56,3.5,RUnj4RTVOSbbHE5zyguhrg,0,2.40E-01
Chinese,38,3.5,J2IJkTqn6RQh2n0yV1aiGQ,0,2.40E-01
Chinese,208,4,BTWWgZrMo_pS_BK-TYO92g,0,2.40E-01
Chinese,84,4,Q1TpfbuPwKPFrNFyu-u2_g,0,2.40E-01
Chinese,30,3.5,ayw4_D-wSCIr-xcJ3_aZ4A,0,2.40E-01
Chinese,32,4,TjB0wn5MyHM5rDMBCSCnfw,0,2.40E-01
Chinese,86,3,5yHuB6cT4Y82u22kOziobw,0,1.47E-03
Chinese,15,3.5,5W89QQZqPJazBS80anuu3Q,0,2.40E-01
Chinese,954,3.5,ZUBqQZwMGZSOVbfpOI_uyg,0,2.85E-01
Chinese,108,3.5,TWI3efEcCVsTErKFWz4Zqg,0,2.40E-01
Chinese,113,3,56wxE888GknVcUeAXBfqFw,0,1.47E-03
Chinese,11,2.5,_Acmtq5Nnv4Xmqmz914CUg,0,3.96E-02
Chinese,34,4,Mx4jHwGh5ZFHRMyiWZ_xfw,0,2.40E-01
Chinese,5,5,k_y6o8zqI3cODdKABwWZ9g,0,2.40E-01
Chinese,517,4,NXZFu7KHBrG02gzYneY5Xg,0,3.17E-01
Chinese,1,4,bmEBRQyX9aEOnlDwxWYaFg,0,2.40E-01
Chinese,16,3.5,R1eZIyH8dOECfqUGGcANdQ,0,2.40E-01
Chinese,68,4.5,0WDHtP31HeVY0LP8INiFzQ,1,9.97E-01
Chinese,5,3.5,WVps4Rw-FHgEUdwtH02t3w,0,2.40E-01
Chinese,243,4,yFub1BhKEP-W-_ZM3_nJoQ,0,2.40E-01
Chinese,8,3.5,TsMVempkt3ezkDYns1I0Ew,0,2.40E-01
Chinese,62,3,gNS0joGKALsNXFqKmZuurg,0,1.47E-03
Chinese,128,4,2IrDzLVFUFPp229c1x8YNw,0,2.40E-01
Chinese,11,2.5,twx9t1a4tf4wSAbVl27zjw,0,3.96E-02
Chinese,68,4,i1eA3GawUFL-e_DbL_rg1w,0,2.40E-01
Chinese,22,4.5,XB8hpls-B4ekyZvuouxqng,1,9.97E-01
Chinese,492,4,3K7Kc82bhU6-qjAjsBs3Fw,0,3.51E-01
Chinese,4,4,VrUqSxFaaFcN7T01pCCMwQ,0,2.40E-01
Chinese,72,3.5,LztkKM-lvRraBbS9TVXzcg,0,2.40E-01
Chinese,744,3.5,1Duix1fA6zcJGdYAmBPkmw,0,3.13E-01
Chinese,25,4,U2x299aFPwXRYXlMxyO4tw,0,2.40E-01
Chinese,148,3.5,yDS7SUTAe6y3BYKdepIrbg,0,2.40E-01
Chinese,5,4,hyd08lsVkYzCfbbCuzla5Q,0,2.40E-01
Chinese,839,4,p2zm0HnXZkI2yCAuYLb45g,0,3.30E-01
Chinese,4,4.5,JAwcUcaAEeb-xuWIJHgPeA,1,9.97E-01
Chinese,14,4,dSZH0XgoZ-AT0qezA9Xx-g,0,2.40E-01
Chinese,1056,3.5,JzD9nfJWHwnG-2Wk87muHg,0,3.21E-01
Chinese,594,4,KHdYPT0jUnUGdHGaY73mxg,0,3.31E-01
Chinese,209,4,dv-RaOwKFizDe4c5-sVJ5w,0,2.40E-01
Chinese,18,3.5,RPMfsbjMx0hAgpdGnw_bPg,0,2.40E-01
Chinese,234,3.5,dVAI5zh29psdbHp9wGXwVQ,0,2.40E-01
Chinese,503,4,kqJApXkfFn42SZZG7QTc4w,0,3.17E-01
Chinese,17,2.5,IregrqaJgF9jEghC5yljFw,0,3.96E-02
Chinese,21,3.5,GfLL6-n6UNZ07SEHfjeIgA,0,2.40E-01
Chinese,523,3.5,2eR8ftw-GiTEwg3Y7Rm-MA,0,3.90E-01
Chinese,39,3.5,PKkCtyZQpVEzivSF41ZgIw,0,2.40E-01
Chinese,1342,4,Xf6e3HaP0AgMBxY7dEDkOA,0,3.28E-01
Chinese,365,4,xFp3xSQ43J-i7nmJfNBsZA,0,1.61E-01
Chinese,98,2.5,3rCA4ZFJoxCLosUB8CqlbQ,0,3.96E-02
Chinese,57,4,1HjbS4hWLeHEwpC4EuWKYw,0,2.40E-01
Chinese,11,4.5,ikVDSp8YhAYuy0Lua1hpDA,1,9.97E-01
Chinese,14,4,GDqIF-JMOO-8EM3yKn25_w,0,2.40E-01
Chinese,3,3.5,ygXivebDgnAW3l7z9jQ6KQ,0,2.40E-01
Chinese,167,4,5-cv4xv4IBao7N1LSH6tHA,0,2.40E-01
Chinese,70,4.5,U2aUFZARLeSMf4RQIxjuTw,1,9.97E-01
Chinese,700,3.5,XkL6fOBtaIqVCMXVCY9row,0,3.13E-01
Chinese,6,4.5,0kKYP-_ScvaHi0LUqg-iBA,1,9.97E-01
Chinese,18,4,yak_EF5pdVXjjgsXMyZIFA,0,2.40E-01
Chinese,2149,3.5,TU_BU9HLflYI2xlyqVQdRA,0,2.93E-01
Chinese,330,3.5,si4n0EtvAl3QisVHoKPOuw,0,1.61E-01
Chinese,1555,3.5,_usWsAYSKKV2q8xw-3ajrA,0,2.07E-01
Chinese,103,4,aQi6bKQoIZbGbMc6WvKJaw,0,2.40E-01
Chinese,12,3,zqi2taRgN5VzkEMQGOMQHg,0,1.47E-03
Chinese,307,4,vyfqTbABAB9WolRAT9OdYA,0,2.50E-01
Chinese,16,4.5,QQfwlKFD6X8-ZXf7gfQZqg,1,9.97E-01
Chinese,26,3.5,teLYg2G4VnJb5GcD3u6nVg,0,2.40E-01
Chinese,139,4.5,vgG8hgJbPLKfx-n9TYqCDw,1,9.97E-01
Chinese,31,3,JjSrwEPSCKABNqbpWArKWg,0,1.47E-03
Chinese,2,3.5,KkPanVlxtpsuG0V0IlEchg,0,2.40E-01
Chinese,36,3.5,ZYWwYSXWyDlVYIjPgXmIQA,0,2.40E-01
Chinese,22,3,5KDfEi17KRFD1TrzZyT4lQ,0,1.47E-03
Chinese,9,3.5,#NAME?,0,2.40E-01
Chinese,923,3.5,5AD9nY8UrYlCVMb3Y6KeWg,0,3.30E-01
Chinese,3215,4,jjJc_CrkB2HodEinB6cWww,0,2.93E-01
Chinese,9,2.5,Y3UBu639SToFR0xHHBg1xA,0,3.96E-02
Chinese,13,2.5,Sn2i5Ctj85hcsSgIaiUCzw,0,3.96E-02
Chinese,22,2.5,Y7rizwe37H8O1RfKiXrf0Q,0,3.96E-02
Chinese,14,3,Sqp7ukA0qpGcqWbDgMSOCA,0,1.47E-03
Chinese,29,3.5,nALIXRUb7yvg8ZCS68m8iw,0,2.40E-01
Chinese,13,3.5,Bu_tZ7DxR12e7KULo180lg,0,2.40E-01
Chinese,181,4,7_Dwf153h3_waVtmfYd8QQ,0,2.40E-01
Chinese,421,4,MMotl_bi3-5JRra91A2jLA,0,3.22E-01
Chinese,13,3,TKfUaqizEuC1Qacr3MgmdA,0,1.47E-03
Chinese,27,2.5,QgTR7mA2kd82KVrIJNuJ3A,0,3.96E-02
Chinese,11,4,EV2grf7NhNHQTmBXfu1-NA,0,2.40E-01
Chinese,24,2,lBFq-P2OGDZy2aPEKgUMfg,0,3.96E-02
Chinese,473,4,NebgteFykeM1gwiVgPcCHw,0,3.15E-01
Chinese,45,5,fUcjBGgmTlvxXn2azvAijw,0,2.40E-01
Chinese,84,2.5,xd_8cHyPO8sjIV8JMojHnw,0,3.96E-02
Chinese,15,3,JbAdL2vOd-8O_Xa2wRktug,0,1.47E-03
Chinese,321,3.5,AeNU0DYNtYDVPGnWAIh-0Q,0,2.50E-01
Chinese,52,2.5,aGmsJ6_NWw5vnLS43MZLpA,0,3.96E-02
Chinese,53,2.5,hQwaJ8ZSI7w-SKreogRkjw,0,3.96E-02
Chinese,41,4,czQm6Ull9V6b-64amhUMyA,0,2.40E-01
Chinese,230,4.5,3gqKLANaXNsHZnPDjKrcTg,1,9.97E-01
Chinese,1,4,HKjazh_40Gei5rP5ir-F2w,0,2.40E-01
Chinese,34,2.5,R9fhVXmtgRwZNgOr-kNWHA,0,3.96E-02
Chinese,14,3,ng1wpKuQOFjZNCOe5YTwHA,0,1.47E-03
Chinese,6,2.5,fVPF1SCGg37D8gRw1UQIuQ,0,3.96E-02
Chinese,21,2.5,LU4mHDTgFxOuvuK1SFbJag,0,3.96E-02
Chinese,4,4,GOLqh9i4qeqcj2Q3DJ3AQw,0,2.40E-01
Chinese,89,3,U0SmczzYhahOeRxftjBPSg,0,1.47E-03
Chinese,26,3,hQ1WItXONlYKd3yzDUPBYQ,0,1.47E-03
Chinese,36,2.5,EL6Qg5LzrfhDFnF7MUfGLA,0,3.96E-02
Chinese,175,3.5,02zyTkuXvbGcbA9en_20Gw,0,2.40E-01
Chinese,202,3,ku3TyaUBEkuQtQXKq80Zlg,0,1.47E-03
Chinese,127,4,RoPrfBqmRTqw_cBqcWAfYA,0,2.40E-01
Chinese,69,2,UFeM5FPHjl1y8RQ4tvBSog,0,3.96E-02
Chinese,39,3.5,Dh2I2jRTXE7oDCfuA9vCoQ,0,2.40E-01
Chinese,152,3.5,lFq-2FMJogdokie314E1bQ,0,2.40E-01
Chinese,33,3.5,U9bU_xY11bu88lYZwnMVfQ,0,2.40E-01
Chinese,224,4,ucWrNKS65jUVK6ICUoHC8Q,0,2.40E-01
Chinese,11,4,g42C_GsiLWzbVY2OZQsoyw,0,2.40E-01
Chinese,27,3,d74O9YD3anZwYmanGzRmJA,0,1.47E-03
Chinese,6,4,u5dmxko_LFYw0sAvIA8qNA,0,2.40E-01
Chinese,3,3.5,M1VHR29gMNs3EavDXdE_PA,0,2.40E-01
Chinese,6,4.5,NLHHXy87krCnRGXkeLhmsw,1,9.97E-01
Chinese,28,3.5,4fQuriJ0mFzzG6RE1cRV5A,0,2.40E-01
Chinese,409,4,oWBDdSamOzxMJzsD_-seXg,0,2.86E-01
Chinese,10,5,A_fZL0ir_actclrL-ePTOw,0,2.40E-01
Chinese,1276,4,i8ejDDR4COtukAAA1Ls5fw,0,3.28E-01
Chinese,304,3.5,8UlRXXPaSI383aiOiJQi5A,0,2.62E-01
Chinese,1204,4,nxTEuWKzkK1tCF4LrhFSUQ,0,2.78E-01
Chinese,23,4.5,TIckT5ubU4nPbpua1ATG8Q,1,9.97E-01
Chinese,1104,3.5,VbUy299ch56p4GYZTNDbvA,0,3.23E-01
Chinese,33,3.5,DiNkdAL8ns1v3S3WfUGVwA,0,2.40E-01
Chinese,53,3,pnhnrLOs2WN7wpvxmjSm1w,0,1.47E-03
Chinese,25,4.5,Nvhx093-K2xwHIZVnFstJw,1,9.97E-01
Chinese,101,3.5,Nxxn3PfmNvEtKCn_OSwY8A,0,2.40E-01
Chinese,46,4,3fQ9IExhN9KMqGHVm_9AEQ,0,2.40E-01
Chinese,34,3,h3yz3w8ke1jIaGnqGln93A,0,1.47E-03
Chinese,1,5,NFa2F3vQaZ0WPpcA1aI7AQ,0,2.40E-01
Chinese,24,3.5,BUB1ej9y5RBseuy5VyOpxw,0,2.40E-01
Chinese,34,3.5,ApjmgPwYXgrb0JurjQZO4w,0,2.40E-01
Chinese,43,3,KUW8hx5kinOT_XJj3ttCDQ,0,1.47E-03
Chinese,27,4,#NAME?,0,2.40E-01
Chinese,1450,3.5,6zM0c7vvoddgza_qvKkATw,0,3.08E-01
Chinese,12,2,Wi367ViFEqzj_b308MqdOA,0,3.96E-02
Chinese,375,4,itH4GH2Mw2D5n5kkQAtMog,0,1.61E-01
Chinese,95,3.5,AJKcsxpc9IthvhdEnfqogg,0,2.40E-01
Chinese,444,3.5,B98cXrMI16HslKLqg6Nb9A,0,3.01E-01
Chinese,35,3.5,ZyQfNryF0YBdzGnzLoVsWQ,0,2.40E-01
Chinese,1,5,FOmtg0myxeFxKfxylzqSBw,0,2.40E-01
Chinese,251,3.5,H89jrU17lNnguPaHbmzhAw,0,2.40E-01
Chinese,573,3.5,spJTHaNjEzKwoEiYWR1ggA,0,3.17E-01
Chinese,39,4,1fVp9c5Vw04ig171a_juRw,0,2.40E-01
Chinese,62,3.5,_MdNLeBAcwv5Nb2yArZFvg,0,2.40E-01
Chinese,103,3.5,75hwcHqtBI0x-Ej0OEklWA,0,2.40E-01
Chinese,30,3.5,7GFuwK9bv_rmn_-eykzk8Q,0,2.40E-01
Chinese,104,3.5,Yb6PQ_4YQpJ0SVZ1tetkbg,0,2.40E-01
Chinese,13,3.5,FMDglMusiejQeRC08mWljQ,0,2.40E-01
Chinese,455,3.5,Y1s36Tk63HIzAc76X_fAiQ,0,2.72E-01
Chinese,8,4,zBW83MXi_r2YQmTkwwbwFQ,0,2.40E-01
Chinese,49,2.5,lZy5TNhzgG53zEjK1N1w1w,0,3.96E-02
Chinese,357,4,1xMyXjj0TYwsZQrrzdIAdw,0,1.61E-01
Chinese,264,3.5,gxvwxZWWSKNFMsVr10YAQg,0,2.01E-01
Chinese,3,5,uamIIAKNHqBCR50IpEi-TQ,0,2.40E-01
Chinese,959,4,83BXSwE0166sObnXLUE4bQ,0,2.85E-01
Chinese,171,4,duofsxNkSFWVre6eV1uhUQ,0,2.40E-01
Chinese,32,4,XjPfgkSP-RDEkq_ox8fE3A,0,2.40E-01
Chinese,229,3.5,DH6vM_NdIN5q-xfiHnJ3mA,0,2.40E-01
Chinese,38,3,Ex_qolTE5syJ8so0NscfGw,0,1.47E-03
Chinese,88,3.5,rpLZDxivPeb9ZXqqgDPfpg,0,2.40E-01
Chinese,73,3.5,OQY_QgAYZhuNBsza2sl4YQ,0,2.40E-01
Chinese,303,3.5,V-rY0hlPjAghV14jOlVUiQ,0,2.62E-01
Chinese,35,3.5,vWEKZVPIYFewfqCOkkvVIQ,0,2.40E-01
Chinese,83,3.5,0UkdZTf0cq7yfAiUKX2oKw,0,2.40E-01
Chinese,6,4.5,2UAvRLaWMc8lYE4FZSPhrA,1,9.97E-01
Chinese,2,2.5,vDkAtrkji4YatAoKbqF_Yg,0,3.96E-02
Chinese,161,4.5,I4FWrwXDC91lsfQLXYSeXA,1,9.97E-01
Chinese,1,4,XDboe1zVxSRRMgHObYULSA,0,2.40E-01
Chinese,16,3.5,OSqcNi7EZLAMtuiQjuoiLg,0,2.40E-01
Chinese,94,4,eqdqHdY1CdCRHMXf6CgK3Q,0,2.40E-01
Chinese,54,4.5,d6pcRMV1YUDFTKO_p9d-sA,1,9.97E-01
Chinese,17,3.5,4W26jwklGZblk6ZEyedyIQ,0,2.40E-01
Chinese,194,4,2YkqGzOldh-gcSSFkvP44Q,0,2.40E-01
Chinese,49,3.5,GmtybiZEicQ4qqPTzhqVew,0,2.40E-01
Chinese,334,4,BNHvVLzl4SQ8Da9mjIPH1A,0,1.61E-01
Chinese,100,3.5,_7rU61c3WTVfPS_-FNup8g,0,2.40E-01
Chinese,60,3.5,G4K-mNlM0oLKo8N--Ne2AA,0,2.40E-01
Chinese,61,4,6oQKDCJrgDffPKXPTPBXlA,0,2.40E-01
Chinese,2,4,EhrSNWi4iOhvNqhtsfDyiQ,0,2.40E-01
Chinese,15,4,ENfB82aVceC3VcTfq54rxQ,0,2.40E-01
Chinese,19,2.5,gcbznFthZ-elsQrYYXrcXQ,0,3.96E-02
Chinese,19,2.5,XbQNANeO1E4-yanLZHgCmw,0,3.96E-02
Chinese,183,4.5,r6r-XK_wL02FQdAgaauTxg,1,9.97E-01
Chinese,38,3,LhBZsjkb6aKdLIq9w9_J2w,0,1.47E-03
Chinese,4,4.5,tLg1gQ1tqYCT-5gGsOwHfA,1,9.97E-01
Chinese,182,3,mpxgyGnJsomLOzKRsCK1TA,0,1.47E-03
Chinese,60,2,vAlfZ1NitNxyhJlxmHoTyg,0,3.96E-02
Chinese,132,3.5,2tR7d61tBGNlGaJRYvrN0Q,0,2.40E-01
Chinese,4,5,YE2FPm9o32ojTG2_1pJBYw,0,2.40E-01
Chinese,188,3.5,oyxk3hv9F7dGZGARmNDSYg,0,2.40E-01
Chinese,1129,4,J9UA6rzI5WW_cDGjwDnF5g,0,3.23E-01
Chinese,71,3,XH2CNWlLU2HXROsT5NkCmA,0,1.47E-03
Chinese,12,3.5,PUz8Zbi1KD6HPiBVkGrbnA,0,2.40E-01
Chinese,550,3.5,91rrB0aH3caC70oCkxAynA,0,3.17E-01
Chinese,147,4,UT5Vvn6l8kjLYReD-sU1DQ,0,2.40E-01
Chinese,218,3.5,tfMPbnQqJ1P1RIab-o6gtg,0,2.40E-01
Chinese,113,3.5,h0KwMWDU2I5jZhObfmN2Sg,0,2.40E-01
Chinese,637,4,cOhTtMx8dZmTJldRkVEavA,0,4.12E-01
Chinese,15,4.5,5fRh0bh2HDGYb7Lsms36vQ,1,9.97E-01
Chinese,699,3.5,8cyRl5HIQzbkYD7orq223g,0,3.13E-01
Chinese,1,4,SX6WD9yIj3jG6HlyzdYzRQ,0,2.40E-01
Chinese,8,4,SFleMiroXTeWnXfonRic-w,0,2.40E-01
Chinese,389,3.5,7erFgHiQmw7ZJfVPmOjeeA,0,2.34E-01
Chinese,5,3.5,ApAGKaGPzxcFV3NVHROh-w,0,2.40E-01
Thai,2144,4,MhceeLrM2_3mcKw5EGLY6A,0,3.40E-01
Thai,1616,4.5,#NAME?,1,9.97E-01
Thai,594,4,KHdYPT0jUnUGdHGaY73mxg,0,3.81E-01
Thai,3215,4,jjJc_CrkB2HodEinB6cWww,0,3.40E-01
Thai,839,4,p2zm0HnXZkI2yCAuYLb45g,0,3.80E-01
Thai,959,4,83BXSwE0166sObnXLUE4bQ,0,3.32E-01
Thai,363,4,43r4ynjeIZeQI1w7SWARuQ,0,1.93E-01
Thai,146,4.5,O1fUmxt3kbV-rnyjBtzAfw,1,9.98E-01
Thai,1619,4,NN3mOWF5e_pnR1ArqM2bHQ,0,2.45E-01
Thai,637,4,cOhTtMx8dZmTJldRkVEavA,0,4.66E-01
Thai,334,4,BNHvVLzl4SQ8Da9mjIPH1A,0,1.93E-01
Thai,871,4,rKeLuHDI3PQZsPSVCEMHtw,0,3.80E-01
Thai,1175,3.5,Hd97N_WkZ_RJ6nsekbNrKQ,0,3.24E-01
Thai,98,4,L2ZW-MdvRJ3gM2RIq8STbA,0,2.82E-01
Thai,214,4,CDa0GJZDMPcjvhbx7RbG5Q,0,2.82E-01
Thai,138,4.5,HnTcWZbZJzNAYO8YseQlSQ,1,9.98E-01
Thai,571,4,qrydcGQpeDP_1oFvx3qOeg,0,3.66E-01
Thai,307,4,vyfqTbABAB9WolRAT9OdYA,0,2.93E-01
Thai,90,4.5,_Ge2eC89Z-jlaDDWglfT8g,1,9.98E-01
Thai,646,4,m6bu1AGIIIM9GNn9_cjsmg,0,3.78E-01
Thai,224,4,ucWrNKS65jUVK6ICUoHC8Q,0,2.82E-01
Thai,357,4,1xMyXjj0TYwsZQrrzdIAdw,0,1.93E-01
Thai,152,3.5,1ctLdRJjP9m5QdL7ruYAzA,0,2.82E-01
Thai,38,4.5,coQAQmIKG9dBPA6-RHqJag,1,9.98E-01
Thai,161,4.5,I4FWrwXDC91lsfQLXYSeXA,1,9.98E-01
Thai,204,4,eGIY_25KFspf8KefDQMj-Q,0,2.82E-01
Thai,39,4.5,_7Maf5WG682E7R-EHSz18w,1,9.98E-01
Thai,101,4,fZ6BgBNpIeFbkbPnZ_E_ew,0,2.82E-01
Thai,176,4,kpR9je2H9MjKz6zpesyV6g,0,2.82E-01
Thai,167,4,5-cv4xv4IBao7N1LSH6tHA,0,2.82E-01
Thai,105,4,qnD3XDvYIrFh_FppNH90cA,0,2.82E-01
Thai,158,4,y_Ei1zBq6pDW6sMyP8ZSyg,0,2.82E-01
Thai,25,4.5,Nvhx093-K2xwHIZVnFstJw,1,9.98E-01
Thai,60,4,QYr9EO-2FmdpOVUjOyNjgg,0,2.82E-01
Thai,257,4,Wf0CVXZQfyXgt_PXlzqMXA,0,1.63E-01
Thai,65,4.5,B9UfgHgm5-hOErK8-54EsA,1,9.98E-01
Thai,573,4,BKMCAYb9EAivUm3p-vrC9w,0,3.66E-01
Thai,203,4,gLkrR9ZDPKfUGv-fYsEr3g,0,2.82E-01
Thai,61,4.5,9VyMJICKGbC7Y5Ssq-Xk7w,1,9.98E-01
Thai,402,4,A_GbgtUSyGWpihHZOqMdwQ,0,3.07E-01
Thai,511,4,0GftSP2dRwEzujkv2VKIgA,0,3.66E-01
Thai,528,3.5,dVR5KHPMZoU9rQvxhY5Otw,0,4.43E-01
Thai,238,4,wMU7gPgp2M9JjJhkivZkgQ,0,2.82E-01
Thai,46,4.5,e1jwvzY8hU642HSBZZATcw,1,9.98E-01
Thai,182,4,8R9b20VeZvs85WxqtF9mRQ,0,2.82E-01
Thai,176,3.5,33ry5dmopDOElU7zf1Sn2w,0,2.82E-01
Thai,106,3.5,OPSCHpuBSthP7UwnMm0GSA,0,2.82E-01
Thai,174,3.5,cSzt3JMXamfaUBWkEEklOw,0,2.82E-01
Thai,325,4,7lhmzhkct9-blnuBAp_HVQ,0,2.85E-01
Thai,260,4.5,jc_XQPbSCwMHsXLfinXA6A,1,9.95E-01
Thai,126,3.5,oO_X1H5Lxo8sNykx6azLVQ,0,2.82E-01
Thai,99,4,rCtsqHtOAOjZ7EUQDFRSbA,0,2.82E-01
